seconds_of_day,day_of_year,temperature,radiator-input,radiator-output,outdoor-temperature,solar-radiation,windspeed,humidity
83563,1,,,,0.8,0.0,9.7,85.0
84463,1,,,,0.8,0.0,6.4,85.0
85363,1,,,,0.7,0.0,8.0,85.0
86263,1,,,,0.6,0.0,9.7,85.0
763,2,,,,0.6,0.0,8.0,85.0
1663,2,,,,0.7,0.0,9.7,85.0
2563,2,,,,0.8,0.0,9.7,84.0
3463,2,16.2,16.0625,14.575,0.6,0.0,6.4,84.0
4363,2,16.13088235294118,15.857142857142858,14.778571428571428,0.4,0.0,8.0,85.0
5263,2,16.092307692307692,15.5,14.8,0.2,0.0,6.4,85.0
6163,2,16.0,15.5,14.8,0.1,0.0,8.0,85.0
7063,2,15.905,15.1875,14.8,0.1,0.0,8.0,85.0
7963,2,15.83404255319149,15.0,14.8,0.3,0.0,8.0,84.0
8863,2,15.76,15.0,14.57741935483871,0.4,0.0,8.0,82.0
9763,2,15.7,15.0,14.5,0.4,0.0,9.7,82.0
10663,2,15.602631578947369,15.0,14.5,0.4,0.0,9.7,81.0
11563,2,15.6,15.0,14.5,0.7,0.0,11.3,80.0
12463,2,15.50862068965517,15.0,14.5,0.6,0.0,11.3,80.0
13363,2,15.465,14.819148936170214,14.346808510638295,0.6,0.0,11.3,80.0
14263,2,15.4,14.5,14.3,0.6,0.0,11.3,81.0
15163,2,15.321875,14.5,14.3,0.5,0.0,11.3,81.0
16063,2,15.3,14.5,14.3,0.5,0.0,12.9,80.0
16963,2,15.203174603174602,14.5,14.211111111111112,0.4,0.0,12.9,80.0
17863,2,15.19375,14.5,14.0,0.7,0.0,12.9,79.0
18763,2,15.1,14.5,14.0,0.9,0.0,12.9,78.0
19663,2,15.016129032258064,14.5,14.0,0.7,0.0,12.9,78.0
20563,2,14.978378378378377,14.289473684210526,13.894736842105264,0.7,0.0,14.5,78.0
21463,2,14.9,14.0,13.8,0.6,0.0,11.3,78.0
22363,2,14.85,38.58,24.074,0.6,0.0,14.5,78.0
23263,2,15.272093023255817,53.322580645161295,42.44193548387097,0.4,0.0,14.5,79.0
24163,2,15.797727272727272,52.33098591549295,41.88591549295775,0.3,0.0,14.5,79.0
25063,2,16.285,54.5,42.775,0.4,0.0,14.5,79.0
25963,2,16.5,51.0,43.2,0.6,0.0,16.1,79.0
26863,2,,36.41666666666667,32.78333333333333,0.9,0.0,14.5,78.0
27763,2,,27.852941176470587,24.288235294117648,0.9,0.0,12.9,78.0
28663,2,16.6,24.35483870967742,20.029032258064515,0.8,0.0,12.9,79.0
29563,2,16.471794871794874,21.875,17.8,0.8,0.0,14.5,79.0
30463,2,16.2375,19.5,15.933333333333334,0.7,0.0,14.5,80.0
31363,2,16.075,18.63636363636364,15.34848484848485,0.9,0.0,14.5,79.0
32263,2,15.8,21.484375,15.7109375,0.9,9.0,14.5,79.0
33163,2,15.98181818181818,53.27702702702703,38.63243243243243,1.0,9.0,14.5,79.0
34063,2,16.496000000000002,52.52985074626865,42.13432835820896,0.8,14.0,16.1,80.0
34963,2,16.87462686567164,52.72131147540984,42.79672131147541,0.9,16.0,16.1,81.0
35863,2,17.259722222222223,52.991379310344826,43.14310344827586,0.9,19.0,16.1,82.0
36763,2,17.719718309859154,51.354838709677416,42.59193548387097,1.2,21.0,17.7,81.0
37663,2,18.07,52.427083333333336,42.67708333333333,1.4,21.0,17.7,81.0
38563,2,18.33793103448276,51.70652173913044,42.27391304347826,1.6,22.0,19.3,81.0
39463,2,18.4,52.230769230769226,42.67692307692308,1.8,121.0,16.1,81.0
40363,2,18.43703703703704,50.06521739130435,41.4,1.8,81.0,17.7,81.0
41263,2,18.41111111111111,52.833333333333336,42.654545454545456,2.1,47.0,17.7,81.0
42163,2,18.6,51.53846153846153,42.46410256410256,1.8,33.0,20.9,82.0
43063,2,18.77272727272728,48.588235294117645,40.614705882352936,2.5,144.0,17.7,80.0
43963,2,18.94814814814815,54.333333333333336,42.766666666666666,2.7,146.0,19.3,80.0
44863,2,19.102631578947367,54.47222222222221,43.13333333333333,2.9,148.0,19.3,79.0
45763,2,19.2625,51.03030303030303,42.38787878787879,3.0,144.0,20.9,78.0
46663,2,19.4,51.333333333333336,42.20952380952381,3.3,139.0,19.3,78.0
47563,2,19.48,54.96153846153847,42.97692307692308,3.6,139.0,19.3,77.0
48463,2,19.51555555555556,53.91666666666666,42.9,3.6,67.0,19.3,77.0
49363,2,19.63809523809524,54.2,42.36333333333333,3.5,67.0,19.3,79.0
50263,2,19.7,51.31730769230769,42.35,3.6,37.0,16.1,80.0
51163,2,19.66216216216216,35.859375,32.4296875,3.6,26.0,16.1,80.0
52063,2,19.3875,31.7875,25.35,3.3,19.0,16.1,82.0
52963,2,19.025,29.471014492753625,20.67391304347825,3.2,18.0,14.5,83.0
53863,2,18.665,26.8968253968254,18.6984126984127,3.2,16.0,14.5,85.0
54763,2,18.365306122448978,22.39814814814815,17.264814814814816,3.1,12.0,14.5,86.0
55663,2,18.093333333333334,19.921875,16.78125,3.1,12.0,16.1,86.0
56563,2,17.827777777777776,18.203125,16.4625,2.9,5.0,14.5,88.0
57463,2,17.612903225806452,17.283333333333335,16.18,2.8,0.0,16.1,89.0
58363,2,17.418604651162788,17.78723404255319,15.89787234042553,2.9,0.0,16.1,89.0
59263,2,17.358333333333334,17.7,15.535384615384617,2.9,0.0,16.1,89.0
60163,2,17.0,16.795454545454547,15.306060606060608,3.1,0.0,17.7,88.0
61063,2,16.975,16.353846153846156,15.3,2.8,0.0,12.9,89.0
61963,2,16.746153846153845,16.0,15.3,2.8,0.0,14.5,89.0
62863,2,16.64761904761905,24.16,16.32,2.8,0.0,16.1,90.0
63763,2,16.676923076923078,53.41044776119403,39.73731343283582,2.8,0.0,16.1,90.0
64663,2,17.196,52.98214285714285,42.6375,2.7,0.0,12.9,90.0
65563,2,17.554545454545455,50.67857142857143,41.94761904761905,2.7,0.0,12.9,90.0
66463,2,17.8,53.06521739130435,42.05869565217391,2.8,0.0,14.5,90.0
67363,2,18.0375,52.55434782608696,42.05,2.9,0.0,14.5,90.0
68263,2,18.21818181818182,52.278688524590166,42.10491803278688,2.8,0.0,12.9,90.0
69163,2,18.374193548387098,51.5625,41.551388888888894,2.8,0.0,14.5,90.0
70063,2,18.53076923076923,52.28378378378378,41.86351351351352,2.9,0.0,16.1,90.0
70963,2,18.677777777777777,51.0472972972973,40.894594594594594,3.0,0.0,17.7,89.0
71863,2,18.83055555555556,53.49305555555556,42.49305555555556,2.8,0.0,16.1,89.0
72763,2,18.946153846153845,52.28666666666667,41.68,2.7,0.0,16.1,90.0
73663,2,19.023333333333333,52.17567567567568,42.17432432432432,2.7,0.0,14.5,90.0
74563,2,19.12,53.18656716417911,42.24626865671642,2.6,0.0,17.7,90.0
75463,2,19.2,52.36986301369863,41.81917808219178,2.7,0.0,12.9,90.0
76363,2,19.29777777777777,51.965277777777786,41.71111111111111,2.8,0.0,16.1,90.0
77263,2,19.39642857142857,51.89230769230769,41.65538461538462,3.0,0.0,16.1,90.0
78163,2,19.4,52.04032258064516,40.77903225806452,3.1,0.0,16.1,90.0
79063,2,19.395774647887325,40.96296296296296,30.59259259259259,3.1,0.0,14.5,90.0
79963,2,19.179411764705883,31.55882352941176,23.63235294117647,3.1,0.0,17.7,90.0
80863,2,18.88059701492537,26.15384615384616,20.519230769230766,2.9,0.0,17.7,90.0
81763,2,18.565277777777776,21.71875,18.35,2.9,0.0,16.1,91.0
82663,2,18.265277777777776,19.6875,17.4375,3.3,0.0,19.3,90.0
83563,2,17.992957746478872,18.545454545454547,16.990909090909092,3.4,0.0,19.3,89.0
84463,2,17.770833333333336,17.61111111111111,16.8,3.4,0.0,19.3,89.0
85363,2,17.56142857142857,17.035714285714285,16.767857142857142,3.4,0.0,22.5,89.0
86263,2,17.388732394366198,16.5625,16.5,3.5,0.0,22.5,89.0
763,3,17.22941176470588,16.5,16.37272727272727,3.8,0.0,24.1,89.0
1663,3,17.11764705882353,44.59090909090909,29.63636363636364,3.9,0.0,24.1,89.0
2563,3,17.493333333333332,53.97560975609756,42.55121951219512,4.0,0.0,29.0,89.0
3463,3,17.92127659574468,52.909090909090914,42.74090909090909,4.0,0.0,24.1,89.0
4363,3,18.232692307692307,51.95238095238095,42.22857142857143,3.9,0.0,24.1,90.0
5263,3,18.474418604651163,43.35714285714285,36.62857142857143,4.2,0.0,25.7,89.0
6163,3,18.460377358490568,30.928571428571427,27.435714285714283,4.2,0.0,27.4,89.0
7063,3,18.34285714285714,25.884615384615387,20.369230769230768,4.3,0.0,25.7,89.0
7963,3,18.13888888888889,24.63235294117647,19.126470588235293,4.3,0.0,24.1,89.0
8863,3,17.97391304347826,21.66923076923077,17.77230769230769,4.3,0.0,24.1,89.0
9763,3,17.794999999999998,19.666666666666664,17.033333333333335,4.4,0.0,25.7,89.0
10663,3,17.647368421052633,18.43243243243243,16.747297297297298,4.5,0.0,24.1,89.0
11563,3,17.45744680851064,17.67123287671233,16.5,4.4,0.0,24.1,89.0
12463,3,17.34313725490196,17.157534246575345,16.491780821917807,4.4,0.0,22.5,90.0
13363,3,17.23030303030303,16.972602739726028,16.31917808219178,4.4,0.0,22.5,90.0
14263,3,,16.5,16.3,4.5,0.0,22.5,90.0
15163,3,,16.5,16.097297297297295,4.6,0.0,24.1,90.0
16063,3,,16.5,16.0,4.7,0.0,22.5,90.0
16963,3,16.8,16.0625,15.933333333333334,4.8,0.0,24.1,90.0
17863,3,16.7,16.0,15.8,4.9,0.0,22.5,90.0
18763,3,16.660526315789475,16.0,15.8,4.9,0.0,24.1,90.0
19663,3,16.6,16.0,15.667142857142858,4.9,0.0,20.9,90.0
20563,3,16.54736842105263,16.0,15.5,5.1,0.0,24.1,90.0
21463,3,16.476470588235294,16.0,15.5,5.1,0.0,20.9,90.0
22363,3,16.402631578947368,33.5,22.6,5.2,0.0,22.5,90.0
23263,3,16.833333333333336,53.42567567567568,43.33918918918919,5.3,0.0,25.7,91.0
24163,3,17.44782608695652,52.53378378378378,42.8445945945946,5.4,0.0,22.5,91.0
25063,3,17.71875,53.366197183098585,42.71690140845071,5.6,0.0,30.6,90.0
25963,3,18.3,51.3445945945946,42.5,5.7,0.0,27.4,90.0
26863,3,18.48421052631579,43.1,36.65285714285714,5.8,0.0,25.7,90.0
27763,3,,29.16438356164384,25.8,5.8,0.0,25.7,90.0
28663,3,18.1,25.114864864864863,21.329729729729728,6.0,0.0,32.2,90.0
29563,3,18.03333333333333,22.93243243243243,19.02972972972973,5.9,0.0,30.6,91.0
30463,3,17.69142857142857,21.43661971830986,17.828169014084505,5.9,0.0,30.6,91.0
31363,3,17.541176470588233,20.43055555555556,17.070833333333333,6.0,0.0,27.4,92.0
32263,3,17.39,19.67567567567568,16.58108108108108,6.1,0.0,29.0,92.0
33163,3,17.133333333333333,19.086666666666662,16.22,6.1,5.0,29.0,92.0
34063,3,17.042105263157897,18.773333333333333,15.989333333333336,6.4,12.0,30.6,90.0
34963,3,16.94705882352941,22.09722222222222,16.677777777777777,6.4,17.0,32.2,90.0
35863,3,17.025,53.77333333333333,41.29066666666667,6.5,21.0,30.6,90.0
36763,3,17.4,52.770270270270274,43.61351351351352,6.6,30.0,30.6,90.0
37663,3,17.85,52.45333333333333,43.244,6.6,37.0,32.2,90.0
38563,3,17.95,53.1554054054054,42.08378378378378,6.6,36.0,29.0,90.0
39463,3,18.23076923076924,52.257575757575765,41.96666666666667,6.6,33.0,27.4,90.0
40363,3,18.38235294117647,52.88333333333334,42.406666666666666,6.6,33.0,27.4,90.0
41263,3,18.557142857142857,51.76315789473684,41.97894736842105,6.6,39.0,27.4,90.0
42163,3,18.663636363636364,52.5921052631579,42.31315789473685,6.6,38.0,25.7,90.0
43063,3,18.85,53.0,42.19318181818182,6.7,54.0,29.0,89.0
43963,3,18.976190476190474,49.88297872340426,41.42765957446808,6.8,47.0,29.0,89.0
44863,3,18.97241379310345,33.55102040816327,30.079591836734693,6.9,46.0,25.7,88.0
45763,3,18.796,27.35964912280702,23.5140350877193,6.9,88.0,27.4,87.0
46663,3,18.51875,23.371428571428574,19.91,7.1,65.0,27.4,86.0
47563,3,18.21923076923077,20.45192307692308,17.925,6.8,44.0,22.5,86.0
48463,3,17.938,18.68888888888889,17.026666666666667,6.8,46.0,22.5,86.0
49363,3,17.7,17.714285714285715,16.60408163265306,6.9,49.0,29.0,86.0
50263,3,17.511363636363637,25.217741935483872,18.414516129032258,6.9,28.0,27.4,86.0
51163,3,17.508823529411764,51.72222222222221,37.095238095238095,6.9,35.0,25.7,86.0
52063,3,17.91136363636364,52.45454545454545,42.5,6.8,28.0,25.7,86.0
52963,3,18.21052631578948,50.734375,41.8,6.9,25.0,24.1,86.0
53863,3,18.464583333333334,51.5,42.35384615384616,6.9,23.0,20.9,87.0
54763,3,18.653125,50.46551724137931,42.03448275862069,6.9,16.0,22.5,88.0
55663,3,18.847619047619048,51.40625,41.7625,6.9,16.0,24.1,88.0
56563,3,18.97272727272728,49.86363636363636,41.67727272727272,6.9,13.0,24.1,88.0
57463,3,19.072,52.16666666666666,41.79333333333334,7.0,5.0,29.0,89.0
58363,3,19.176470588235293,49.9,41.62,6.9,0.0,29.0,89.0
59263,3,19.272222222222226,45.95918367346938,38.49795918367347,6.8,0.0,24.1,90.0
60163,3,19.23333333333333,36.18103448275862,28.80862068965517,6.9,0.0,25.7,90.0
61063,3,19.05,29.053571428571427,22.7625,7.0,0.0,25.7,90.0
61963,3,18.725,23.770833333333336,19.53333333333333,6.9,0.0,24.1,90.0
62863,3,18.566666666666663,21.1,18.1775,7.1,0.0,27.4,90.0
63763,3,18.2,19.270833333333336,17.322916666666664,7.1,0.0,25.7,90.0
64663,3,17.97692307692308,18.259615384615383,16.926923076923078,7.1,0.0,24.1,90.0
65563,3,17.78235294117647,18.10185185185185,16.83888888888889,7.2,0.0,25.7,90.0
66463,3,17.72,49.10714285714285,36.144642857142856,7.1,0.0,22.5,90.0
67363,3,17.933333333333334,51.96666666666666,42.836666666666666,7.1,0.0,22.5,90.0
68263,3,,51.6551724137931,43.168965517241375,7.1,0.0,24.1,91.0
69163,3,,52.07575757575758,42.94545454545455,7.0,0.0,22.5,91.0
70063,3,19.0,42.15094339622642,37.21132075471698,7.1,0.0,20.9,91.0
70963,3,18.98076923076924,30.324324324324323,26.440540540540542,7.1,0.0,22.5,90.0
71863,3,18.847826086956523,27.454545454545457,22.154545454545453,7.2,0.0,20.9,90.0
72763,3,18.666666666666664,23.227272727272727,19.239393939393945,7.3,0.0,20.9,90.0
73663,3,18.4,21.5,18.344444444444445,7.3,0.0,22.5,90.0
74563,3,18.266666666666666,56.25,40.55,7.3,0.0,20.9,90.0
75463,3,18.4,39.8,33.446666666666665,7.4,0.0,20.9,89.0
76363,3,18.5,27.586956521739133,25.034782608695654,7.4,0.0,22.5,89.0
77263,3,18.46,23.15384615384616,20.77692307692308,7.3,0.0,19.3,89.0
78163,3,18.25,21.166666666666664,18.8,7.4,0.0,20.9,89.0
79063,3,18.1,20.243589743589745,17.733333333333334,7.6,0.0,19.3,89.0
79963,3,17.98095238095238,19.99230769230769,17.155384615384616,7.6,0.0,20.9,89.0
80863,3,17.8,18.755102040816325,16.73265306122449,7.6,0.0,17.7,89.0
81763,3,17.68709677419355,17.645833333333336,16.5,7.6,0.0,19.3,88.0
82663,3,17.55,17.09722222222222,16.5,7.5,0.0,17.7,89.0
83563,3,17.44,17.0,16.47931034482759,7.5,0.0,17.7,88.0
84463,3,17.325714285714287,16.71153846153846,16.265384615384615,7.3,0.0,19.3,88.0
85363,3,17.225352112676056,18.72222222222222,15.822222222222225,7.2,0.0,17.7,88.0
86263,3,17.135714285714286,17.8,15.68,7.3,0.0,16.1,87.0
763,4,17.1,17.125,15.8,7.3,0.0,16.1,87.0
1663,4,17.08142857142857,16.73134328358209,15.8,6.8,0.0,14.5,88.0
2563,4,17.0,16.5,15.8,6.7,0.0,14.5,89.0
3463,4,16.916216216216217,16.5,15.8,6.4,0.0,14.5,88.0
4363,4,16.871830985915494,16.5,15.8,6.5,0.0,14.5,87.0
5263,4,16.8,16.413043478260867,15.63913043478261,6.6,0.0,12.9,85.0
6163,4,16.770833333333336,16.00735294117647,15.5,6.4,0.0,8.0,86.0
7063,4,16.7,16.0,15.5,6.1,0.0,9.7,86.0
7963,4,16.683823529411764,16.0,15.5,6.0,0.0,9.7,86.0
8863,4,16.6,16.0,15.5,5.6,0.0,4.8,86.0
9763,4,16.6,16.0,15.5,5.2,0.0,4.8,87.0
10663,4,16.6,16.0,15.4887323943662,4.8,0.0,6.4,88.0
11563,4,16.57123287671233,16.0,15.361764705882354,4.8,0.0,6.4,87.0
12463,4,16.5,16.0,15.3,4.9,0.0,11.3,81.0
13363,4,16.445714285714285,16.0,15.3,5.2,0.0,16.1,77.0
14263,4,16.384999999999998,16.0,15.244285714285716,5.2,0.0,9.7,78.0
15163,4,16.3,15.842857142857142,15.0,5.2,0.0,11.3,78.0
16063,4,16.229577464788733,15.506944444444446,15.0,5.1,0.0,14.5,78.0
16963,4,16.2,15.5,15.0,5.0,0.0,14.5,78.0
17863,4,16.10151515151515,15.5,14.969014084507045,4.8,0.0,8.0,77.0
18763,4,16.068115942028985,15.5,14.802941176470588,4.7,0.0,9.7,77.0
19663,4,16.0,15.5,14.8,4.4,0.0,8.0,76.0
20563,4,15.983333333333334,15.5,14.8,4.4,0.0,11.3,74.0
21463,4,15.9,15.5,14.8,4.3,0.0,11.3,74.0
22363,4,15.902941176470588,39.15384615384615,24.82884615384616,4.3,0.0,14.5,70.0
23263,4,16.38809523809524,53.55263157894736,42.82982456140351,4.3,0.0,19.3,66.0
24163,4,16.99056603773585,53.02054794520548,42.66438356164384,4.2,0.0,14.5,67.0
25063,4,17.431428571428572,53.26712328767123,42.64931506849315,4.1,0.0,11.3,67.0
25963,4,17.765217391304347,51.75,43.175,4.1,0.0,9.7,66.0
26863,4,17.8,40.0,35.84,4.0,0.0,12.9,66.0
27763,4,17.8,27.551020408163264,25.059183673469388,3.9,0.0,12.9,66.0
28663,4,17.55909090909091,24.2972972972973,21.294594594594592,3.8,0.0,6.4,68.0
29563,4,17.405882352941177,21.069444444444446,17.833333333333336,3.7,0.0,3.2,70.0
30463,4,,19.279661016949152,16.688135593220338,3.8,0.0,6.4,68.0
31363,4,,17.808823529411764,16.105882352941176,3.7,0.0,8.0,68.0
32263,4,,16.862903225806452,15.82258064516129,3.5,8.0,12.9,68.0
33163,4,,16.375,15.64,3.4,12.0,12.9,68.0
34063,4,,16.0,15.493650793650792,3.3,17.0,12.9,67.0
34963,4,,15.897058823529411,15.31764705882353,3.3,21.0,11.3,68.0
35863,4,,15.5,15.3,3.4,26.0,12.9,68.0
36763,4,,15.5,15.125806451612902,3.4,25.0,12.9,67.0
37663,4,,15.5,15.0,3.5,33.0,11.3,67.0
38563,4,,15.5,14.99090909090909,3.6,51.0,9.7,67.0
39463,4,,15.5,14.833333333333334,3.5,40.0,12.9,67.0
40363,4,,15.475806451612902,14.8,3.6,123.0,12.9,67.0
41263,4,,15.204545454545451,14.8,3.9,134.0,11.3,66.0
42163,4,,15.0,14.78,3.8,90.0,14.5,65.0
43063,4,,15.0,14.5375,3.7,139.0,12.9,66.0
43963,4,,15.0,14.5,4.0,178.0,12.9,64.0
44863,4,,15.0,14.5,4.3,190.0,12.9,62.0
45763,4,,15.0,14.5,4.3,39.0,9.7,62.0
46663,4,,15.0,14.476119402985072,3.9,40.0,12.9,63.0
47563,4,,15.0,14.3125,4.2,153.0,6.4,63.0
48463,4,,15.0,14.3,4.6,158.0,9.7,61.0
49363,4,,15.0,14.3,4.2,66.0,12.9,62.0
50263,4,,14.840579710144928,14.295652173913044,4.2,104.0,9.7,62.0
51163,4,,14.5,14.154545454545453,4.2,42.0,8.0,62.0
52063,4,,14.5,14.0,3.9,46.0,9.7,64.0
52963,4,,14.5,14.0,3.8,23.0,8.0,65.0
53863,4,,14.5,14.0,3.8,28.0,6.4,66.0
54763,4,,14.5,14.0,3.7,11.0,8.0,66.0
55663,4,,14.5,13.97741935483871,3.7,14.0,6.4,67.0
56563,4,,14.5,13.811940298507462,3.6,0.0,6.4,66.0
57463,4,,14.5,13.8,3.6,0.0,6.4,67.0
58363,4,,14.261904761904765,13.8,3.4,0.0,4.8,68.0
59263,4,,14.0,13.8,3.3,0.0,3.2,68.0
60163,4,,14.0,13.8,3.2,0.0,4.8,69.0
61063,4,,14.0,13.642622950819671,3.1,0.0,1.6,69.0
61963,4,,14.0,13.504761904761905,3.1,0.0,3.2,70.0
62863,4,,14.0,13.5,3.0,0.0,3.2,70.0
63763,4,,14.0,13.5,3.1,0.0,8.0,74.0
64663,4,14.5,35.785714285714285,22.747619047619047,2.9,0.0,4.8,73.0
65563,4,15.011111111111113,53.97058823529412,41.98235294117647,2.8,0.0,6.4,74.0
66463,4,15.37794117647059,50.92307692307692,40.85384615384616,2.7,0.0,6.4,71.0
67363,4,15.7546875,51.66666666666666,41.516666666666666,2.6,0.0,6.4,69.0
68263,4,16.098412698412698,52.31818181818181,41.60909090909091,2.5,0.0,6.4,70.0
69163,4,16.391304347826086,52.16666666666666,42.13333333333333,2.4,0.0,4.8,71.0
70063,4,16.6328125,52.69230769230769,41.14615384615384,2.3,0.0,6.4,72.0
70963,4,16.85142857142857,51.45454545454545,41.67727272727272,2.4,0.0,4.8,72.0
71863,4,17.040677966101693,51.5,40.73333333333333,2.4,0.0,4.8,73.0
72763,4,17.186666666666667,51.18333333333333,41.09166666666667,2.4,0.0,3.2,72.0
73663,4,17.345714285714287,51.66666666666666,41.02105263157895,2.4,0.0,4.8,72.0
74563,4,17.6,50.78723404255319,41.40212765957447,2.4,0.0,3.2,72.0
75463,4,17.70980392156863,51.60833333333333,41.195,2.2,0.0,4.8,74.0
76363,4,17.83529411764706,50.77941176470589,40.89411764705882,2.0,0.0,4.8,75.0
77263,4,17.941666666666666,51.3,40.93076923076923,1.8,0.0,3.2,76.0
78163,4,18.044262295081968,51.640350877192986,41.03684210526316,1.7,0.0,3.2,77.0
79063,4,18.1,51.71428571428571,41.457142857142856,1.6,0.0,4.8,77.0
79963,4,18.28032786885246,51.29069767441861,40.27209302325581,1.4,0.0,4.8,76.0
80863,4,18.346666666666668,52.280303030303024,41.11666666666667,1.4,0.0,3.2,76.0
81763,4,18.425,52.36153846153847,40.79846153846154,1.4,0.0,4.8,76.0
82663,4,18.5,50.514925373134325,40.09850746268657,1.4,0.0,3.2,77.0
83563,4,18.577464788732392,52.92647058823529,41.15882352941176,1.4,0.0,4.8,77.0
84463,4,18.670149253731346,50.596774193548384,40.101612903225806,1.3,0.0,4.8,77.0
85363,4,18.7,38.6969696969697,33.42272727272727,1.2,0.0,1.6,76.0
86263,4,18.621052631578948,29.71311475409836,24.724590163934423,1.2,0.0,3.2,77.0
763,5,18.272916666666667,25.89795918367347,20.120408163265303,1.2,0.0,4.8,77.0
1663,5,18.07887323943662,22.60483870967742,18.166129032258063,1.1,0.0,0.0,77.0
2563,5,17.90222222222222,20.2843137254902,17.190196078431374,0.9,0.0,0.0,78.0
3463,5,17.708571428571428,18.9375,16.696428571428573,0.9,0.0,3.2,78.0
4363,5,17.543333333333333,18.151785714285715,16.428571428571427,0.8,0.0,4.8,78.0
