seconds_of_day,day_of_year,temperature,radiator-input,radiator-output,outdoor-temperature,solar-radiation,windspeed,humidity
30463,289,19.9,20.01052631578948,20.342105263157897,10.4,0.0,1.6,97.0
31363,289,19.93802816901408,19.70281690140845,20.0,10.4,0.0,1.6,97.0
32263,289,20.0,19.425,19.61805555555556,10.4,7.0,4.8,97.0
33163,289,20.0,19.3,19.5,10.4,0.0,3.2,97.0
34063,289,19.988571428571426,19.154545454545453,19.5,10.3,5.0,12.9,97.0
34963,289,19.911940298507464,19.15652173913044,19.5072463768116,10.3,18.0,11.3,97.0
35863,289,19.9,34.28615384615385,24.569230769230767,10.4,5.0,8.0,97.0
36763,289,19.99142857142857,40.40277777777778,36.11111111111111,10.5,0.0,9.7,97.0
37663,289,20.255405405405405,39.24714285714286,37.98571428571428,10.6,14.0,8.0,97.0
38563,289,20.498648648648647,37.36619718309859,35.54225352112676,10.6,14.0,8.0,97.0
39463,289,20.745945945945945,33.31290322580645,32.403225806451616,10.7,14.0,8.0,97.0
40363,289,20.96857142857143,30.38507462686568,29.86567164179105,10.7,21.0,11.3,97.0
41263,289,21.15652173913044,26.06176470588236,25.911764705882355,10.9,28.0,11.3,98.0
42163,289,21.28648648648649,23.419117647058822,23.514705882352946,11.0,40.0,11.3,98.0
43063,289,21.34794520547945,22.021212121212123,22.28030303030303,11.1,39.0,9.7,97.0
43963,289,21.46575342465753,21.252238805970148,21.5,11.2,16.0,12.9,97.0
44863,289,21.5,20.79285714285714,21.0,11.3,35.0,9.7,98.0
45763,289,21.483098591549297,20.364788732394366,20.507042253521128,11.3,19.0,9.7,98.0
46663,289,21.4,20.012162162162163,20.14864864864865,11.4,11.0,8.0,98.0
47563,289,21.38493150684932,19.86575342465753,20.0,11.4,18.0,1.6,98.0
48463,289,21.3,19.8,20.0,11.4,30.0,8.0,97.0
49363,289,21.3,19.506976744186048,20.0,11.6,65.0,11.3,98.0
50263,289,21.213793103448275,19.5,19.884615384615383,11.8,81.0,4.8,98.0
51163,289,21.29032258064516,19.5,20.0,12.0,185.0,11.3,98.0
52063,289,21.34,19.5,20.0,12.9,134.0,12.9,98.0
52963,289,21.4,19.5,20.0,12.8,121.0,9.7,98.0
53863,289,21.4,19.5,20.0,12.8,148.0,8.0,97.0
54763,289,21.4,19.391666666666666,19.666666666666664,12.8,134.0,9.7,97.0
55663,289,21.467391304347824,19.183333333333334,19.5,13.0,135.0,4.8,97.0
56563,289,21.5,24.60625,19.84375,12.9,74.0,9.7,96.0
57463,289,21.5,28.586666666666662,24.05,12.7,16.0,8.0,96.0
58363,289,21.5,29.371428571428574,26.303571428571427,12.7,5.0,9.7,96.0
59263,289,21.56511627906977,25.75263157894737,26.0,12.7,42.0,11.3,96.0
60163,289,21.6,23.206976744186047,23.348837209302324,12.6,21.0,4.8,96.0
61063,289,21.6,21.74848484848485,22.03030303030303,12.6,51.0,0.0,97.0
61963,289,21.51780821917808,20.95633802816901,21.295774647887324,12.8,25.0,11.3,97.0
62863,289,21.473972602739728,20.54794520547945,20.96575342465753,12.3,30.0,3.2,94.0
63763,289,21.39324324324324,20.245833333333334,20.5,12.2,7.0,3.2,93.0
64663,289,21.3,19.997333333333334,20.5,12.2,0.0,11.3,90.0
65563,289,21.218055555555555,19.959375,20.3046875,12.2,0.0,9.7,89.0
66463,289,21.175342465753424,19.8,20.0,11.8,0.0,11.3,90.0
67363,289,21.095890410958905,19.72394366197183,20.0,11.8,0.0,9.7,90.0
68263,289,21.0,19.5,20.0,11.8,0.0,11.3,91.0
69163,289,20.90441176470588,19.4910447761194,19.701492537313435,11.6,0.0,19.3,90.0
70063,289,20.86060606060606,19.3,19.5,11.7,0.0,14.5,89.0
70963,289,20.898591549295777,19.3,19.5,11.6,0.0,16.1,90.0
71863,289,20.9,19.3,19.5,11.6,0.0,12.9,90.0
72763,289,20.9,19.22608695652174,19.5,11.7,0.0,16.1,90.0
73663,289,20.902702702702705,19.15211267605634,19.5,11.7,0.0,12.9,91.0
74563,289,21.0,19.0,19.5,11.8,0.0,14.5,91.0
75463,289,21.0,19.0,19.5,11.8,0.0,16.1,91.0
76363,289,21.0,19.0,19.5,11.8,0.0,16.1,92.0
77263,289,20.977464788732394,18.82898550724638,19.5,11.8,0.0,16.1,92.0
78163,289,20.9,18.8,19.5,11.8,0.0,16.1,93.0
79063,289,20.85,18.88405797101449,19.49275362318841,11.7,0.0,14.5,93.0
79963,289,20.76891891891892,18.892957746478874,19.5,11.7,0.0,16.1,93.0
80863,289,20.7,18.8,19.5,11.7,0.0,24.1,93.0
81763,289,20.64383561643836,18.8,19.5,11.7,0.0,19.3,93.0
82663,289,20.6,18.8,19.47222222222222,11.7,0.0,16.1,93.0
83563,289,20.55,18.795890410958904,19.32876712328767,11.7,0.0,20.9,93.0
84463,289,20.5,20.35675675675676,19.60810810810811,11.8,0.0,11.3,93.0
85363,289,20.43013698630137,23.416901408450705,21.169014084507044,11.8,0.0,14.5,93.0
86263,289,20.4,25.749295774647884,23.169014084507044,11.9,0.0,16.1,92.0
763,290,20.4,27.22,24.85333333333333,12.1,0.0,22.5,91.0
1663,290,20.4,28.27162162162162,26.533783783783782,12.2,0.0,12.9,91.0
2563,290,20.452777777777776,27.0375,26.951388888888893,12.2,0.0,12.9,90.0
3463,290,20.5,26.781081081081084,26.52027027027027,12.3,0.0,19.3,90.0
4363,290,20.514666666666667,26.02361111111111,25.826388888888893,12.4,0.0,19.3,89.0
5263,290,20.6,26.25555555555556,25.71527777777778,12.2,0.0,27.4,91.0
6163,290,20.6,25.493150684931507,25.3972602739726,12.1,0.0,22.5,91.0
7063,290,20.6,25.92328767123288,25.349315068493148,12.0,0.0,29.0,90.0
7963,290,20.6,23.724324324324325,24.22297297297297,12.0,0.0,29.0,89.0
8863,290,20.6,24.15866666666667,22.833333333333336,11.7,0.0,27.4,89.0
9763,290,20.513513513513512,25.57837837837838,23.12162162162162,11.7,0.0,33.8,88.0
10663,290,20.5,26.552777777777777,24.04861111111111,11.7,0.0,35.4,87.0
11563,290,20.5,25.6986301369863,24.73972602739726,11.6,0.0,29.0,86.0
12463,290,20.5,26.94788732394366,25.816901408450708,11.6,0.0,25.7,86.0
