seconds_of_day,day_of_year,temperature,radiator-input,radiator-output,outdoor-temperature,solar-radiation,windspeed,humidity
26863,289,17.8,18.766666666666666,18.35333333333333,10.1,0.0,8.0,97.0
27763,289,17.8,18.33561643835616,17.835616438356162,10.1,0.0,9.7,97.0
28663,289,17.8,18.0,17.504411764705882,10.2,0.0,3.2,97.0
29563,289,17.886666666666667,18.0,17.5,10.3,0.0,1.6,97.0
30463,289,17.846666666666668,18.0,17.468115942028984,10.4,0.0,1.6,97.0
31363,289,17.8,18.0,17.497222222222224,10.4,0.0,1.6,97.0
32263,289,17.8,18.0,17.5,10.4,7.0,4.8,97.0
33163,289,17.8,18.0,17.5,10.4,0.0,3.2,97.0
34063,289,17.722857142857144,17.813432835820898,17.464179104477612,10.3,5.0,12.9,97.0
34963,289,17.784931506849315,17.801470588235293,17.320588235294117,10.3,18.0,11.3,97.0
35863,289,17.914285714285715,31.894366197183096,18.22676056338028,10.4,5.0,8.0,97.0
36763,289,18.12,37.22666666666667,27.014666666666663,10.5,0.0,9.7,97.0
37663,289,18.548648648648648,36.4375,28.90416666666667,10.6,14.0,8.0,97.0
38563,289,18.934666666666665,35.92361111111111,27.758333333333333,10.6,14.0,8.0,97.0
39463,289,19.232876712328768,32.605633802816904,26.816901408450708,10.7,14.0,8.0,97.0
40363,289,19.43972602739726,30.03623188405797,26.208695652173912,10.7,21.0,11.3,97.0
41263,289,19.5,25.063492063492063,23.784126984126985,10.9,28.0,11.3,98.0
42163,289,19.3875,22.183098591549296,21.422535211267608,11.0,40.0,11.3,98.0
43063,289,19.195945945945944,20.99275362318841,20.33478260869565,11.1,39.0,9.7,97.0
43963,289,18.990277777777777,20.190140845070424,19.618309859154927,11.2,16.0,12.9,97.0
44863,289,18.775342465753425,19.73913043478261,19.18695652173913,11.3,35.0,9.7,98.0
45763,289,18.68055555555556,19.142857142857142,18.647142857142857,11.3,19.0,9.7,98.0
46663,289,18.57123287671233,19.0,18.497222222222224,11.4,11.0,8.0,98.0
47563,289,18.46301369863014,18.98611111111111,18.31111111111111,11.4,18.0,1.6,98.0
48463,289,18.356,18.50675675675676,18.170270270270272,11.4,30.0,8.0,97.0
49363,289,18.24090909090909,18.5,18.0,11.6,65.0,11.3,98.0
50263,289,18.115625,18.5,17.96551724137931,11.8,81.0,4.8,98.0
51163,289,17.93720930232558,18.366666666666667,17.806666666666665,12.0,185.0,11.3,98.0
52063,289,17.78913043478261,18.0,17.8,12.9,134.0,12.9,98.0
52963,289,17.647916666666667,18.0,17.78636363636364,12.8,121.0,9.7,98.0
53863,289,17.52978723404255,18.0,17.5,12.8,148.0,8.0,97.0
54763,289,17.416,18.0,17.5,12.8,134.0,9.7,97.0
55663,289,17.330000000000002,18.0,17.5,13.0,135.0,4.8,97.0
56563,289,17.232758620689655,23.06122448979592,17.46734693877551,12.9,74.0,9.7,96.0
57463,289,17.233333333333334,28.56756756756757,19.275675675675675,12.7,16.0,8.0,96.0
58363,289,17.389473684210525,29.392857142857142,21.82321428571429,12.7,5.0,9.7,96.0
59263,289,17.651612903225807,25.0531914893617,22.13617021276596,12.7,42.0,11.3,96.0
60163,289,17.884090909090908,21.431034482758623,20.26551724137931,12.6,21.0,4.8,96.0
61063,289,17.791304347826088,19.85606060606061,19.057575757575755,12.6,51.0,0.0,97.0
61963,289,17.662666666666667,19.11971830985916,18.408450704225352,12.8,25.0,11.3,97.0
62863,289,17.502777777777776,18.513513513513512,17.90810810810811,12.3,30.0,3.2,94.0
63763,289,17.313698630136987,18.112676056338028,17.588732394366197,12.2,7.0,3.2,93.0
64663,289,17.142465753424656,18.0,17.417142857142856,12.2,0.0,11.3,90.0
65563,289,16.972972972972975,17.644927536231883,17.252173913043478,12.2,0.0,9.7,89.0
66463,289,16.78666666666667,17.5,16.97391304347826,11.8,0.0,11.3,90.0
67363,289,16.617333333333335,17.321428571428573,16.8,11.8,0.0,9.7,90.0
68263,289,16.455405405405408,17.0,16.745070422535214,11.8,0.0,11.3,91.0
69163,289,16.327142857142857,17.0,16.51267605633803,11.6,0.0,19.3,90.0
70063,289,16.216,17.0,16.5,11.7,0.0,14.5,89.0
70963,289,16.175,17.0,16.484126984126984,11.6,0.0,16.1,90.0
71863,289,16.049253731343285,17.0,16.320588235294117,11.6,0.0,12.9,90.0
72763,289,15.931944444444444,16.730769230769234,16.3,11.7,0.0,16.1,90.0
73663,289,15.815068493150685,16.5,16.3,11.7,0.0,12.9,91.0
74563,289,15.7125,16.5,16.1828125,11.8,0.0,14.5,91.0
75463,289,15.633333333333336,16.5,16.0,11.8,0.0,16.1,91.0
76363,289,15.577333333333334,16.5,16.0,11.8,0.0,16.1,92.0
77263,289,15.5,16.5,16.0,11.8,0.0,16.1,92.0
78163,289,15.447142857142856,16.5,15.98490566037736,11.8,0.0,16.1,93.0
79063,289,15.4,16.5,15.87536231884058,11.7,0.0,14.5,93.0
79963,289,15.4,16.5,15.814285714285711,11.7,0.0,16.1,93.0
80863,289,15.4,16.47826086956522,15.8,11.7,0.0,24.1,93.0
81763,289,15.33783783783784,16.107142857142858,15.8,11.7,0.0,19.3,93.0
82663,289,15.3,16.0,15.8,11.7,0.0,16.1,93.0
83563,289,15.3,16.0,15.8,11.7,0.0,20.9,93.0
84463,289,15.3,18.63235294117647,15.777941176470588,11.8,0.0,11.3,93.0
85363,289,15.3,23.08450704225352,16.14225352112676,11.8,0.0,14.5,93.0
86263,289,15.328378378378378,25.79577464788732,17.866197183098592,11.9,0.0,16.1,92.0
763,290,15.484931506849316,27.943661971830988,19.4056338028169,12.1,0.0,22.5,91.0
1663,290,15.734666666666666,28.81428571428572,21.10142857142857,12.2,0.0,12.9,91.0
