seconds_of_day,day_of_year,temperature,radiator-input,radiator-output,outdoor-temperature,solar-radiation,windspeed,humidity
34063,289,19.216216216216218,19.267567567567568,20.135135135135137,10.3,5.0,12.9,97.0
34963,289,19.24305555555556,19.413513513513514,19.99324324324324,10.3,18.0,11.3,97.0
35863,289,19.28108108108108,35.49066666666667,33.99333333333333,10.4,5.0,8.0,97.0
36763,289,19.63287671232877,40.153333333333336,41.2,10.5,0.0,9.7,97.0
37663,289,20.06619718309859,39.45138888888889,40.31944444444444,10.6,14.0,8.0,97.0
38563,289,20.39305555555556,38.02191780821918,38.4041095890411,10.6,14.0,8.0,97.0
39463,289,20.688,34.548,35.78666666666667,10.7,14.0,8.0,97.0
40363,289,20.88243243243243,31.706849315068496,32.2054794520548,10.7,21.0,11.3,97.0
41263,289,20.982666666666667,27.91216216216216,28.189189189189182,10.9,28.0,11.3,98.0
42163,289,21.0,25.293243243243243,25.304054054054056,11.0,40.0,11.3,98.0
43063,289,21.0,23.776,23.5,11.1,39.0,9.7,97.0
43963,289,21.0,22.73108108108108,22.513513513513512,11.2,16.0,12.9,97.0
44863,289,20.91267605633803,22.02,21.821428571428573,11.3,35.0,9.7,98.0
45763,289,20.868115942028982,21.433333333333334,22.166666666666664,11.3,19.0,9.7,98.0
46663,289,20.773611111111112,21.073529411764707,21.86764705882353,11.4,11.0,8.0,98.0
47563,289,20.666216216216217,20.691304347826087,21.246376811594203,11.4,18.0,1.6,98.0
48463,289,20.54533333333333,20.390140845070423,20.88732394366197,11.4,30.0,8.0,97.0
49363,289,20.445454545454545,20.162857142857145,20.5,11.6,65.0,11.3,98.0
50263,289,20.3,19.92666666666667,20.583333333333336,11.8,81.0,4.8,98.0
51163,289,20.2,19.843243243243244,20.527027027027025,12.0,185.0,11.3,98.0
52063,289,20.2,19.8,20.25490196078432,12.9,134.0,12.9,98.0
52963,289,20.122222222222224,19.595454545454547,20.0,12.8,121.0,9.7,98.0
53863,289,20.03448275862069,19.5,20.0,12.8,148.0,8.0,97.0
54763,289,19.95892857142857,19.375,19.677083333333336,12.8,134.0,9.7,97.0
55663,289,19.9,19.3,19.5,13.0,135.0,4.8,97.0
56563,289,19.86111111111111,25.653488372093022,23.69767441860465,12.9,74.0,9.7,96.0
57463,289,19.906666666666663,28.905555555555555,29.236111111111107,12.7,16.0,8.0,96.0
58363,289,20.103125,30.16065573770492,30.0327868852459,12.7,5.0,9.7,96.0
59263,289,20.2,25.91923076923077,26.56730769230769,12.7,42.0,11.3,96.0
60163,289,20.246153846153845,23.77659574468085,24.22340425531915,12.6,21.0,4.8,96.0
61063,289,20.29428571428572,22.423529411764708,22.48529411764705,12.6,51.0,0.0,97.0
61963,289,20.2013698630137,21.66438356164384,21.68493150684932,12.8,25.0,11.3,97.0
62863,289,20.195890410958903,21.038028169014083,21.098591549295776,12.3,30.0,3.2,94.0
63763,289,20.098666666666663,20.543243243243243,20.67567567567568,12.2,7.0,3.2,93.0
64663,289,20.0,20.166216216216217,20.5,12.2,0.0,11.3,90.0
65563,289,19.94383561643836,19.819444444444446,20.47222222222222,12.2,0.0,9.7,89.0
66463,289,19.84,19.59130434782609,20.369565217391305,11.8,0.0,11.3,90.0
67363,289,19.78666666666667,19.422666666666665,20.0,11.8,0.0,9.7,90.0
68263,289,19.71351351351351,19.3,19.77027027027027,11.8,0.0,11.3,91.0
69163,289,19.652,18.983783783783785,19.85810810810811,11.6,0.0,19.3,90.0
70063,289,19.6,19.0,19.5,11.7,0.0,14.5,89.0
70963,289,19.53611111111111,18.876712328767123,19.5,11.6,0.0,16.1,90.0
71863,289,19.5,18.8,19.22,11.6,0.0,12.9,90.0
72763,289,19.420270270270272,18.772972972972973,19.0,11.7,0.0,16.1,90.0
73663,289,19.33783783783784,18.48904109589041,19.0,11.7,0.0,12.9,91.0
74563,289,19.25135135135136,18.5,19.0,11.8,0.0,14.5,91.0
75463,289,19.2,18.5,19.0,11.8,0.0,16.1,91.0
76363,289,19.131818181818183,18.491304347826087,19.0,11.8,0.0,16.1,92.0
77263,289,19.1,18.38055555555556,19.0,11.8,0.0,16.1,92.0
78163,289,19.094285714285714,18.3,19.0,11.8,0.0,16.1,93.0
79063,289,19.002666666666663,18.169014084507044,19.0,11.7,0.0,14.5,93.0
79963,289,18.98783783783784,17.994666666666667,18.67333333333333,11.7,0.0,16.1,93.0
80863,289,18.883783783783784,18.0,18.5,11.7,0.0,24.1,93.0
81763,289,18.79861111111111,18.0,18.5,11.7,0.0,19.3,93.0
82663,289,18.7,18.0,18.5,11.7,0.0,16.1,93.0
83563,289,18.62,18.275342465753425,18.56164383561644,11.7,0.0,20.9,93.0
84463,289,18.54657534246575,21.98933333333333,21.166666666666664,11.8,0.0,11.3,93.0
85363,289,18.5,24.32837837837838,23.70945945945946,11.8,0.0,14.5,93.0
86263,289,18.5,26.544,26.48,11.9,0.0,16.1,92.0
763,290,18.53943661971831,28.34225352112676,28.01408450704225,12.1,0.0,22.5,91.0
1663,290,18.624657534246573,29.11216216216216,29.66216216216216,12.2,0.0,12.9,91.0
2563,290,18.735616438356164,27.92567567567568,28.56756756756757,12.2,0.0,12.9,90.0
3463,290,18.8,27.268,27.973333333333336,12.3,0.0,19.3,90.0
4363,290,18.8,26.694666666666667,27.24,12.4,0.0,19.3,89.0
5263,290,18.89733333333333,26.56712328767124,27.21917808219178,12.2,0.0,27.4,91.0
6163,290,18.9,26.056756756756755,26.47972972972973,12.1,0.0,22.5,91.0
7063,290,18.9,26.05068493150685,26.753424657534246,12.0,0.0,29.0,90.0
7963,290,18.898666666666667,24.127397260273973,24.856164383561644,12.0,0.0,29.0,89.0
8863,290,18.80933333333333,24.178378378378376,24.10135135135135,11.7,0.0,27.4,89.0
9763,290,18.8,25.444,25.0,11.7,0.0,33.8,88.0
10663,290,18.8,27.048,27.28,11.7,0.0,35.4,87.0
11563,290,18.8,26.315277777777776,26.83333333333333,11.6,0.0,29.0,86.0
12463,290,18.8,27.29864864864865,27.95945945945946,11.6,0.0,25.7,86.0
13363,290,18.8,27.6,28.07333333333333,11.6,0.0,27.4,85.0
14263,290,18.8,27.655405405405407,28.405405405405407,11.3,0.0,35.4,88.0
15163,290,18.8027397260274,27.25733333333333,27.8,11.2,0.0,37.0,88.0
16063,290,18.896,27.37567567567568,28.074324324324323,11.2,0.0,27.4,89.0
16963,290,18.9,26.730136986301368,27.21232876712329,11.1,0.0,32.2,90.0
17863,290,18.9,26.093243243243244,26.716216216216218,10.8,0.0,27.4,91.0
18763,290,18.9,25.29054054054054,25.77027027027027,10.8,0.0,35.4,92.0
19663,290,18.9,24.45405405405405,25.06081081081081,10.6,0.0,32.2,93.0
20563,290,18.9,25.871232876712327,25.917808219178085,10.6,0.0,32.2,94.0
21463,290,18.9,25.77567567567568,26.364864864864863,10.5,0.0,27.4,94.0
22363,290,18.89864864864865,24.589333333333336,24.766666666666666,10.5,0.0,25.7,95.0
23263,290,18.9,22.87042253521127,23.105633802816904,10.6,0.0,32.2,95.0
24163,290,18.87837837837838,21.65797101449275,21.98550724637681,10.6,0.0,22.5,95.0
25063,290,18.8,20.655405405405407,20.945945945945944,10.3,0.0,24.1,95.0
25963,290,18.764,19.95405405405405,20.385135135135137,10.3,0.0,24.1,95.0
26863,290,18.7,19.421333333333333,20.0,10.4,0.0,29.0,95.0
27763,290,18.69305555555556,19.1,19.9,10.4,0.0,19.3,95.0
28663,290,18.6,18.477027027027027,19.31081081081081,10.4,0.0,20.9,95.0
29563,290,18.518666666666668,18.494520547945207,19.5,10.4,0.0,27.4,95.0
30463,290,18.491780821917807,18.45405405405405,19.18243243243243,10.4,11.0,27.4,95.0
31363,290,18.378082191780823,18.20958904109589,18.84246575342465,10.4,14.0,24.1,96.0
32263,290,18.265277777777776,18.0,18.5,10.5,19.0,16.1,96.0
33163,290,18.17297297297297,17.845945945945946,18.5,10.6,28.0,14.5,96.0
34063,290,18.1,17.8,18.5,10.7,44.0,22.5,95.0
34963,290,18.1,17.8,18.5,10.7,70.0,20.9,95.0
35863,290,18.10410958904109,17.8,18.48507462686567,10.8,53.0,22.5,95.0
36763,290,18.1,17.652173913043477,18.007246376811594,10.9,70.0,22.5,95.0
37663,290,18.028,17.5,18.0,11.1,90.0,20.9,95.0
38563,290,18.0,17.422222222222224,18.0,11.3,114.0,19.3,94.0
39463,290,18.0,17.424324324324324,18.0,11.3,107.0,19.3,94.0
40363,290,18.0,17.5,18.0,11.4,176.0,20.9,94.0
41263,290,18.0,17.5,18.0,11.8,195.0,14.5,91.0
42163,290,18.077777777777776,17.62162162162162,18.0,11.8,223.0,24.1,91.0
43063,290,18.23733333333333,17.5,18.02112676056338,12.3,492.0,24.1,90.0
43963,290,18.306666666666665,17.565625,18.171875,12.3,155.0,19.3,88.0
44863,290,18.4,17.8,18.424242424242426,11.9,125.0,12.9,90.0
45763,290,18.401333333333334,17.8,18.5,11.8,104.0,16.1,89.0
46663,290,18.5,17.873529411764707,18.5,11.9,246.0,14.5,89.0
47563,290,18.5,18.0,18.5,12.2,211.0,16.1,88.0
48463,290,18.579166666666666,18.0,18.5,12.4,127.0,14.5,87.0
49363,290,18.6,18.05294117647059,18.5,12.4,132.0,19.3,87.0
50263,290,18.66027397260274,18.075,18.5,12.2,88.0,19.3,87.0
51163,290,18.6,18.0,18.5,12.0,135.0,16.1,87.0
52063,290,18.50933333333333,18.0,18.5,11.9,60.0,11.3,89.0
52963,290,18.484722222222224,18.0,18.5,11.8,116.0,16.1,88.0
53863,290,18.43802816901408,18.0,18.5,11.8,104.0,12.9,87.0
54763,290,18.5,18.0,18.5,11.8,121.0,11.3,87.0
55663,290,18.5,18.0,18.5,11.9,109.0,11.3,87.0
56563,290,18.561333333333334,17.907462686567165,18.5,11.9,114.0,11.3,86.0
57463,290,18.7,18.0,18.5,12.2,86.0,11.3,85.0
58363,290,18.8,17.95492957746479,18.5,12.2,111.0,11.3,85.0
59263,290,18.86575342465753,18.0,18.5,12.2,54.0,11.3,85.0
60163,290,18.983561643835618,24.34729729729729,22.66216216216216,12.1,69.0,9.7,85.0
61063,290,19.3,34.672000000000004,34.36666666666667,11.9,98.0,8.0,85.0
61963,290,19.75,36.31267605633803,37.098591549295776,12.0,74.0,4.8,86.0
62863,290,20.15333333333333,33.633783783783784,34.75,11.9,42.0,4.8,87.0
63763,290,20.37837837837838,27.673529411764708,29.55882352941176,11.7,30.0,8.0,87.0
64663,290,20.55540540540541,24.59054054054054,26.41216216216216,11.4,0.0,11.3,87.0
65563,290,20.6,22.93108108108108,24.18243243243243,11.3,0.0,8.0,87.0
66463,290,20.6,21.931506849315067,22.856164383561644,11.1,0.0,8.0,88.0
67363,290,20.54520547945205,20.75733333333333,21.54,10.9,0.0,8.0,89.0
68263,290,20.43428571428572,19.848,20.446666666666665,10.5,0.0,4.8,90.0
69163,290,20.280555555555555,19.38243243243243,20.466216216216218,10.4,0.0,3.2,91.0
70063,290,20.2,19.73513513513513,20.8445945945946,10.3,0.0,3.2,91.0
70963,290,20.14864864864865,19.76764705882353,20.411764705882355,10.3,0.0,0.0,92.0
71863,290,20.06712328767124,19.5,20.0,10.2,0.0,0.0,93.0
72763,290,20.0,19.436986301369863,20.0,10.2,0.0,0.0,94.0
73663,290,19.920270270270272,19.3,19.945945945945944,10.1,0.0,0.0,94.0
74563,290,19.889041095890413,19.131506849315063,19.91780821917808,10.0,0.0,0.0,94.0
75463,290,19.76081081081081,19.0,19.77142857142857,9.9,0.0,0.0,95.0
76363,290,19.7,19.0,19.5,9.8,0.0,0.0,94.0
77263,290,19.65342465753425,18.997297297297298,19.5,9.7,0.0,0.0,95.0
78163,290,19.6,18.808108108108108,19.49324324324324,9.7,0.0,0.0,95.0
79063,290,19.5375,18.667796610169493,19.30508474576272,9.8,0.0,0.0,95.0
79963,290,19.42567567567568,18.5,19.2027027027027,9.8,0.0,1.6,96.0
80863,290,19.30933333333333,18.5,19.0,9.7,0.0,3.2,95.0
81763,290,19.20945945945946,18.48904109589041,19.0,9.6,0.0,3.2,96.0
82663,290,19.106666666666666,18.3027397260274,19.0,9.4,0.0,1.6,96.0
83563,290,19.012162162162163,18.3,18.73333333333333,9.4,0.0,1.6,96.0
84463,290,18.93835616438356,18.295945945945945,18.5,9.4,0.0,1.6,96.0
85363,290,18.84189189189189,18.04109589041096,18.5,9.3,0.0,8.0,96.0
86263,290,18.771621621621623,17.949333333333335,18.5,9.1,0.0,3.2,95.0
763,291,18.7,17.932394366197183,18.5,8.9,0.0,1.6,95.0
1663,291,18.604,17.808450704225354,18.5,8.8,0.0,1.6,95.0
2563,291,18.549333333333333,17.8,18.406666666666663,8.8,0.0,8.0,95.0
3463,291,18.494666666666667,17.8,18.013513513513512,8.8,0.0,3.2,96.0
4363,291,18.4,17.8,18.0,8.8,0.0,1.6,96.0
5263,291,18.37297297297297,17.697260273972603,18.0,8.7,0.0,1.6,96.0
6163,291,18.3,17.5,18.0,8.7,0.0,0.0,95.0
7063,291,18.240579710144928,17.5,18.0,8.6,0.0,0.0,95.0
7963,291,18.2,17.5,18.0,8.6,0.0,1.6,95.0
8863,291,18.12162162162162,17.5,18.0,8.6,0.0,3.2,95.0
9763,291,18.1,17.5,18.0,8.6,0.0,1.6,95.0
10663,291,18.011111111111113,17.402702702702705,18.0,8.5,0.0,1.6,95.0
11563,291,18.0,17.3,18.0,8.6,0.0,3.2,95.0
12463,291,17.90684931506849,17.3,17.68,8.6,0.0,1.6,95.0
13363,291,17.895890410958906,17.3,17.5,8.6,0.0,3.2,95.0
14263,291,17.8,17.3,17.5,8.6,0.0,0.0,95.0
15163,291,17.8,17.235135135135135,17.5,8.6,0.0,1.6,95.0
16063,291,17.737333333333332,17.008000000000003,17.5,8.6,0.0,0.0,95.0
16963,291,17.7,17.0,17.5,8.5,0.0,3.2,96.0
17863,291,17.63972602739726,17.0,17.5,8.6,0.0,3.2,96.0
18763,291,17.6,19.717567567567567,19.39189189189189,8.6,0.0,1.6,96.0
19663,291,17.73972602739726,36.4054054054054,35.58783783783784,8.6,0.0,4.8,96.0
20563,291,18.25675675675676,40.24657534246575,39.5,8.7,0.0,0.0,96.0
21463,291,18.662666666666667,39.00266666666666,38.38,8.7,0.0,3.2,96.0
22363,291,19.046666666666667,33.72666666666667,32.693333333333335,8.6,0.0,1.6,96.0
23263,291,19.264864864864865,29.48630136986301,29.33561643835616,8.6,0.0,0.0,96.0
24163,291,19.38767123287672,26.957142857142856,26.435714285714283,8.6,0.0,1.6,96.0
25063,291,19.4,25.124657534246573,23.849315068493148,8.5,0.0,1.6,96.0
25963,291,19.38918918918919,23.52027027027027,22.0,8.5,0.0,1.6,96.0
26863,291,19.3,22.1875,21.006944444444446,8.4,0.0,3.2,96.0
27763,291,19.2054794520548,21.11971830985916,21.66197183098592,8.4,0.0,3.2,96.0
28663,291,19.09583333333333,20.33,20.728571428571428,8.4,0.0,3.2,96.0
29563,291,18.99189189189189,19.731944444444444,20.069444444444446,8.4,7.0,1.6,96.0
30463,291,18.875,19.278378378378378,19.635135135135137,8.4,14.0,3.2,97.0
31363,291,18.781944444444445,18.938235294117646,19.5,8.4,16.0,4.8,97.0
32263,291,18.7,18.72083333333333,19.0625,8.4,28.0,3.2,97.0
33163,291,18.612676056338028,18.46164383561644,19.16438356164384,8.4,30.0,4.8,97.0
34063,291,18.54054054054054,18.40958904109589,19.08219178082192,8.6,26.0,4.8,96.0
34963,291,18.5,18.3,19.0,8.6,32.0,4.8,96.0
35863,291,18.417567567567566,18.247297297297298,18.64189189189189,8.7,76.0,4.8,97.0
36763,291,18.4,18.0,18.5,8.9,86.0,4.8,97.0
37663,291,18.3,17.938666666666666,18.5,9.1,79.0,8.0,97.0
38563,291,18.226027397260275,17.795890410958904,18.5,9.1,98.0,8.0,96.0
39463,291,18.17083333333333,17.755405405405405,18.5,9.0,56.0,9.7,96.0
40363,291,18.1,17.565753424657537,18.08904109589041,9.1,107.0,3.2,96.0
41263,291,18.096,17.528767123287672,18.0,9.2,69.0,9.7,96.0
42163,291,18.0,17.5,18.0,9.2,81.0,4.8,96.0
43063,291,18.0,17.365753424657534,18.0,9.4,63.0,3.2,96.0
43963,291,17.905405405405407,17.475675675675674,18.0,9.4,67.0,1.6,96.0
44863,291,17.9,17.5,18.0,9.5,120.0,1.6,96.0
45763,291,17.891666666666666,17.48904109589041,18.0,9.4,93.0,4.8,95.0
46663,291,17.8,17.31081081081081,18.0,9.8,265.0,8.0,96.0
47563,291,17.8,17.3,17.992957746478872,9.9,151.0,3.2,96.0
48463,291,17.8,17.3,17.722972972972975,9.7,158.0,8.0,94.0
49363,291,17.73835616438356,17.3,17.50714285714286,9.7,113.0,4.8,94.0
50263,291,17.7,17.3,17.5,9.7,113.0,3.2,94.0
51163,291,17.678666666666665,17.131999999999998,17.5,9.7,65.0,1.6,94.0
52063,291,17.6,17.0,17.5,9.7,144.0,3.2,94.0
52963,291,17.577027027027025,17.0,17.5,9.7,130.0,3.2,94.0
53863,291,17.5,17.0,17.5,9.9,91.0,8.0,93.0
54763,291,17.5943661971831,16.991549295774647,17.5,9.9,109.0,0.0,94.0
55663,291,17.647368421052633,17.0,17.5,9.9,72.0,3.2,93.0
56563,291,17.74705882352941,17.3,17.5,9.9,107.0,1.6,94.0
57463,291,17.836111111111112,17.3,17.5,9.9,93.0,4.8,93.0
58363,291,17.9,17.3,17.5,9.8,86.0,4.8,93.0
59263,291,17.927027027027027,17.3,17.5,9.9,81.0,8.0,93.0
60163,291,18.0,17.3,17.5,9.8,65.0,8.0,93.0
61063,291,18.06216216216216,17.308823529411764,17.88235294117647,9.7,37.0,8.0,92.0
61963,291,18.1,17.46470588235294,17.919117647058822,9.6,26.0,8.0,93.0
62863,291,18.027142857142856,17.311764705882354,17.558823529411764,9.6,12.0,8.0,93.0
63763,291,17.964383561643835,17.3,17.5,9.5,9.0,8.0,93.0
64663,291,17.9,17.3,17.5,9.3,0.0,4.8,92.0
65563,291,17.94931506849315,17.3,17.586956521739133,9.3,0.0,3.2,91.0
66463,291,17.9,17.3,17.5,9.1,0.0,1.6,91.0
67363,291,17.942666666666668,17.3,17.68243243243243,9.1,0.0,8.0,92.0
68263,291,18.06027397260274,17.361971830985915,18.0,8.9,0.0,3.2,91.0
69163,291,18.06428571428572,17.349315068493148,17.746575342465754,8.6,0.0,8.0,92.0
70063,291,18.0,17.3,17.5,8.3,0.0,4.8,93.0
70963,291,17.944444444444446,17.3,17.5,8.3,0.0,8.0,94.0
71863,291,17.9,17.3,17.5,8.3,0.0,4.8,94.0
72763,291,17.897333333333332,17.3,17.5,8.3,0.0,4.8,95.0
73663,291,17.8,17.295890410958904,17.5,8.3,0.0,4.8,94.0
74563,291,17.816,17.227027027027027,17.5,8.2,0.0,4.8,94.0
75463,291,17.933333333333334,17.10945945945946,17.5,8.2,0.0,3.2,95.0
76363,291,18.0,17.3,17.5,8.3,0.0,3.2,95.0
77263,291,18.05,17.3,17.5,8.4,0.0,1.6,95.0
78163,291,18.1,17.3,17.513698630136986,8.5,0.0,8.0,95.0
79063,291,18.1,17.283783783783782,17.60135135135135,8.6,0.0,1.6,95.0
79963,291,18.104,17.3,17.85333333333333,8.7,0.0,1.6,95.0
80863,291,18.116216216216216,17.3,17.695945945945944,8.7,0.0,4.8,95.0
81763,291,18.03333333333333,17.3,17.5,8.8,0.0,3.2,95.0
82663,291,17.99866666666667,17.3,17.5,8.8,0.0,3.2,96.0
83563,291,17.902702702702705,17.3,17.5,8.8,0.0,3.2,96.0
84463,291,17.87333333333333,17.230136986301368,17.5,8.9,0.0,1.6,96.0
85363,291,17.8,17.016216216216215,17.5,8.9,0.0,0.0,96.0
86263,291,17.785333333333334,17.0,17.5,9.0,0.0,3.2,96.0
