seconds_of_day,day_of_year,temperature,radiator-input,radiator-output,outdoor-temperature,solar-radiation,windspeed,humidity
18763,290,18.0,26.39054054054054,26.331081081081084,10.8,0.0,35.4,92.0
19663,290,17.948,25.632,25.086666666666662,10.6,0.0,32.2,93.0
20563,290,17.9,27.052,25.633333333333333,10.6,0.0,32.2,94.0
21463,290,17.909333333333333,26.845333333333333,26.28666666666667,10.5,0.0,27.4,94.0
22363,290,18.241333333333333,24.946666666666665,24.8,10.5,0.0,25.7,95.0
23263,290,18.259722222222223,23.18,23.06,10.6,0.0,32.2,95.0
24163,290,18.155405405405407,22.336986301369866,21.74657534246576,10.6,0.0,22.5,95.0
25063,290,18.020833333333336,21.68611111111111,20.569444444444446,10.3,0.0,24.1,95.0
25963,290,17.88082191780822,21.10810810810811,19.9527027027027,10.3,0.0,24.1,95.0
26863,290,17.79866666666667,20.59729729729729,19.5,10.4,0.0,29.0,95.0
27763,290,17.7,20.133783783783784,19.17567567567568,10.4,0.0,19.3,95.0
28663,290,17.62054794520548,19.615068493150684,19.0,10.4,0.0,20.9,95.0
29563,290,17.722666666666665,19.309722222222224,19.0,10.4,0.0,27.4,95.0
30463,290,17.7875,19.2027027027027,19.0,10.4,11.0,27.4,95.0
31363,290,17.663513513513514,18.98,18.607142857142858,10.4,14.0,24.1,96.0
32263,290,17.554666666666666,18.8,18.5,10.5,19.0,16.1,96.0
33163,290,17.5,18.67826086956521,18.5,10.6,28.0,14.5,96.0
34063,290,17.497333333333334,18.5,18.5,10.7,44.0,22.5,95.0
34963,290,17.4,18.442465753424656,18.5,10.7,70.0,20.9,95.0
35863,290,17.436486486486487,18.308108108108108,18.5,10.8,53.0,22.5,95.0
36763,290,17.58783783783784,18.496610169491525,18.57627118644068,10.9,70.0,22.5,95.0
37663,290,17.782432432432433,18.63714285714285,19.0,11.1,90.0,20.9,95.0
38563,290,18.267605633802816,18.81917808219178,19.006849315068493,11.3,114.0,19.3,94.0
39463,290,19.866666666666667,19.452112676056338,19.5,11.3,107.0,19.3,94.0
40363,290,19.574666666666666,19.759459459459457,19.5,11.4,176.0,20.9,94.0
41263,290,19.1625,19.8,19.5,11.8,195.0,14.5,91.0
42163,290,18.92328767123288,19.66197183098592,19.5,11.8,223.0,24.1,91.0
43063,290,18.852,19.48933333333333,19.5,12.3,492.0,24.1,90.0
43963,290,19.21969696969697,19.636000000000003,19.793333333333333,12.3,155.0,19.3,88.0
44863,290,19.844615384615384,19.8,20.0,11.9,125.0,12.9,90.0
45763,290,20.50985915492958,19.843835616438355,20.034246575342465,11.8,104.0,16.1,89.0
46663,290,21.058108108108108,20.26301369863014,20.5,11.9,246.0,14.5,89.0
47563,290,20.656164383561645,20.032876712328765,20.47945205479452,12.2,211.0,16.1,88.0
48463,290,20.18507462686567,20.0,20.0472972972973,12.4,127.0,14.5,87.0
49363,290,19.75820895522388,20.0,20.0,12.4,132.0,19.3,87.0
50263,290,19.47945205479452,19.85,20.0,12.2,88.0,19.3,87.0
51163,290,19.24861111111111,19.8,20.0,12.0,135.0,16.1,87.0
52063,290,19.04084507042253,19.8,19.7,11.9,60.0,11.3,89.0
52963,290,18.86111111111111,19.541666666666664,19.5,11.8,116.0,16.1,88.0
53863,290,18.70958904109589,19.5,19.5,11.8,104.0,12.9,87.0
54763,290,18.63676470588236,19.5,19.5,11.8,121.0,11.3,87.0
55663,290,19.03,19.491304347826087,19.5,11.9,109.0,11.3,87.0
56563,290,19.309722222222224,19.350666666666665,19.5,11.9,114.0,11.3,86.0
57463,290,19.42602739726028,19.47808219178082,19.5,12.2,86.0,11.3,85.0
58363,290,19.3,19.33768115942029,19.5,12.2,111.0,11.3,85.0
59263,290,19.3,19.3,19.5,12.2,54.0,11.3,85.0
60163,290,19.293150684931508,25.90684931506849,21.568493150684933,12.1,69.0,9.7,85.0
61063,290,19.43513513513513,37.3,32.58904109589041,11.9,98.0,8.0,85.0
61963,290,19.904,39.46216216216216,37.60135135135135,12.0,74.0,4.8,86.0
62863,290,20.2013698630137,37.02361111111111,35.74305555555556,11.9,42.0,4.8,87.0
63763,290,20.416,32.605333333333334,29.086666666666662,11.7,30.0,8.0,87.0
64663,290,20.5,29.621917808219177,25.66438356164384,11.4,0.0,11.3,87.0
65563,290,20.5,27.509459459459457,24.00675675675676,11.3,0.0,8.0,87.0
66463,290,20.424324324324324,25.87205882352941,22.97058823529412,11.1,0.0,8.0,88.0
67363,290,20.3,24.579452054794523,22.253424657534246,10.9,0.0,8.0,89.0
68263,290,20.192,23.622666666666667,21.880000000000003,10.5,0.0,4.8,90.0
69163,290,20.1,22.468,21.89333333333333,10.4,0.0,3.2,91.0
70063,290,20.1625,22.09729729729729,22.41216216216216,10.3,0.0,3.2,91.0
70963,290,20.4056338028169,22.3,21.89855072463768,10.3,0.0,0.0,92.0
71863,290,20.75405405405405,22.168,21.5,10.2,0.0,0.0,93.0
72763,290,20.39733333333333,21.82837837837838,21.10135135135135,10.2,0.0,0.0,94.0
73663,290,20.234285714285715,21.452,21.0,10.1,0.0,0.0,94.0
74563,290,20.10833333333333,21.109859154929577,20.91549295774648,10.0,0.0,0.0,94.0
75463,290,19.93943661971831,20.86849315068493,20.636986301369863,9.9,0.0,0.0,95.0
76363,290,19.81111111111111,20.8,20.5,9.8,0.0,0.0,94.0
77263,290,19.64931506849315,20.5082191780822,20.39041095890411,9.7,0.0,0.0,95.0
78163,290,19.465333333333334,20.36027397260274,20.0,9.7,0.0,0.0,95.0
79063,290,19.473684210526315,20.25588235294118,20.00735294117647,9.8,0.0,0.0,95.0
79963,290,19.512162162162163,20.15,20.0,9.8,0.0,1.6,96.0
80863,290,19.31917808219178,19.997333333333334,20.0,9.7,0.0,3.2,95.0
81763,290,19.15972222222222,19.808108108108108,19.83783783783784,9.6,0.0,3.2,96.0
82663,290,19.014864864864865,19.68904109589041,19.5,9.4,0.0,1.6,96.0
83563,290,18.86712328767124,19.5,19.5,9.4,0.0,1.6,96.0
84463,290,18.736486486486488,19.35333333333333,19.5,9.4,0.0,1.6,96.0
85363,290,18.59027777777778,19.292,19.106666666666666,9.3,0.0,8.0,96.0
86263,290,18.454666666666665,19.016438356164382,19.0,9.1,0.0,3.2,95.0
763,291,18.34864864864865,19.0,19.0,8.9,0.0,1.6,95.0
1663,291,18.238666666666667,18.808108108108108,19.0,8.8,0.0,1.6,95.0
2563,291,18.132,18.8,18.96527777777778,8.8,0.0,8.0,95.0
3463,291,18.025714285714287,18.53243243243244,18.50675675675676,8.8,0.0,3.2,96.0
4363,291,17.916,18.5,18.5,8.8,0.0,1.6,96.0
5263,291,17.822972972972973,18.483783783783785,18.5,8.7,0.0,1.6,96.0
6163,291,17.752702702702702,18.348,18.5,8.7,0.0,0.0,95.0
7063,291,17.672972972972975,18.3,18.5,8.6,0.0,0.0,95.0
7963,291,17.596,18.110958904109587,18.232876712328768,8.6,0.0,1.6,95.0
8863,291,17.5,18.0,18.0,8.6,0.0,3.2,95.0
9763,291,17.464179104477612,18.0,18.0,8.6,0.0,1.6,95.0
10663,291,17.398666666666667,17.85675675675676,18.0,8.5,0.0,1.6,95.0
11563,291,17.301388888888887,17.826666666666668,18.0,8.6,0.0,3.2,95.0
12463,291,17.245945945945945,17.8,18.0,8.6,0.0,1.6,95.0
13363,291,17.191891891891892,17.684,17.913333333333334,8.6,0.0,3.2,95.0
14263,291,17.1,17.5,17.51388888888889,8.6,0.0,0.0,95.0
15163,291,17.02027027027027,17.5,17.5,8.6,0.0,1.6,95.0
16063,291,16.962666666666667,17.456164383561646,17.5,8.6,0.0,0.0,95.0
16963,291,16.9,17.366666666666667,17.5,8.5,0.0,3.2,96.0
17863,291,16.833333333333336,17.321333333333335,17.5,8.6,0.0,3.2,96.0
18763,291,16.8,19.933783783783785,18.0472972972973,8.6,0.0,1.6,96.0
19663,291,16.901333333333334,38.816,31.58,8.6,0.0,4.8,96.0
20563,291,17.93918918918919,43.317567567567565,40.38513513513514,8.7,0.0,0.0,96.0
21463,291,20.14933333333333,41.66351351351352,39.41216216216216,8.7,0.0,3.2,96.0
22363,291,20.542465753424658,37.60526315789473,36.75,8.6,0.0,1.6,96.0
23263,291,19.873972602739727,32.210144927536234,32.21739130434783,8.6,0.0,0.0,96.0
24163,291,19.239705882352943,28.53384615384616,29.2,8.6,0.0,1.6,96.0
25063,291,18.944,25.18933333333333,26.99333333333333,8.5,0.0,1.6,96.0
25963,291,18.776712328767125,23.16056338028169,25.281690140845072,8.5,0.0,1.6,96.0
26863,291,18.66301369863013,22.11756756756757,23.7027027027027,8.4,0.0,3.2,96.0
27763,291,18.549333333333333,22.11081081081081,22.614864864864863,8.4,0.0,3.2,96.0
28663,291,18.447222222222223,21.53783783783784,21.39864864864865,8.4,0.0,3.2,96.0
29563,291,18.36056338028169,21.129166666666663,20.45138888888889,8.4,7.0,1.6,96.0
30463,291,18.293333333333333,20.633802816901408,19.971830985915496,8.4,14.0,3.2,97.0
31363,291,18.288059701492536,20.375,19.520833333333336,8.4,16.0,4.8,97.0
32263,291,18.2,20.0375,19.49305555555556,8.4,28.0,3.2,97.0
33163,291,18.13243243243243,19.65972222222222,19.229166666666664,8.4,30.0,4.8,97.0
34063,291,18.1,19.47297297297297,19.24324324324324,8.6,26.0,4.8,96.0
34963,291,18.1,19.3,19.0,8.6,32.0,4.8,96.0
35863,291,18.022666666666662,19.27972972972973,19.0,8.7,76.0,4.8,97.0
36763,291,18.0,19.004166666666663,18.881944444444446,8.9,86.0,4.8,97.0
37663,291,17.904225352112675,18.93243243243243,18.50675675675676,9.1,79.0,8.0,97.0
38563,291,17.853424657534248,18.8,18.5,9.1,98.0,8.0,96.0
39463,291,17.8,18.731428571428573,18.5,9.0,56.0,9.7,96.0
40363,291,17.8,18.5,18.5,9.1,107.0,3.2,96.0
41263,291,17.8,18.5,18.5,9.2,69.0,9.7,96.0
42163,291,17.8,18.5,18.5,9.2,81.0,4.8,96.0
43063,291,18.918309859154927,18.58,18.62,9.4,63.0,3.2,96.0
43963,291,20.0,18.802666666666667,19.0,9.4,67.0,1.6,96.0
44863,291,19.445070422535213,18.8,19.0,9.5,120.0,1.6,96.0
45763,291,18.92,18.8,19.0,9.4,93.0,4.8,95.0
46663,291,18.472,18.795890410958904,19.0,9.8,265.0,8.0,96.0
47563,291,18.14864864864865,18.770833333333336,18.99305555555556,9.9,151.0,3.2,96.0
48463,291,17.95,18.508333333333333,18.54861111111111,9.7,158.0,8.0,94.0
49363,291,17.823287671232876,18.5,18.5,9.7,113.0,4.8,94.0
50263,291,17.695774647887326,18.5,18.5,9.7,113.0,3.2,94.0
51163,291,17.558108108108108,18.354794520547948,18.5,9.7,65.0,1.6,94.0
52063,291,17.5,18.3,18.5,9.7,144.0,3.2,94.0
52963,291,17.427777777777777,18.3,18.349315068493148,9.7,130.0,3.2,94.0
53863,291,17.4,18.085135135135136,18.006756756756758,9.9,91.0,8.0,93.0
54763,291,17.5140625,18.2,18.3125,9.9,109.0,0.0,94.0
55663,291,17.867272727272727,18.3,18.5,9.9,72.0,3.2,93.0
56563,291,18.3,18.5,18.5,9.9,107.0,1.6,94.0
57463,291,18.29027777777777,18.5,18.506849315068493,9.9,93.0,4.8,93.0
58363,291,18.175714285714285,18.5,18.5,9.8,86.0,4.8,93.0
59263,291,18.1,18.48933333333333,18.5,9.9,81.0,8.0,93.0
60163,291,18.1,18.3179104477612,18.5,9.8,65.0,8.0,93.0
61063,291,18.1,18.3,18.5,9.7,37.0,8.0,92.0
61963,291,18.1,18.3,18.5,9.6,26.0,8.0,93.0
62863,291,18.091428571428573,18.3,18.5,9.6,12.0,8.0,93.0
63763,291,17.87361111111111,18.3,18.5,9.5,9.0,8.0,93.0
64663,291,17.729166666666664,18.067605633802817,18.23943661971831,9.3,0.0,4.8,92.0
65563,291,17.602857142857143,18.0,18.0,9.3,0.0,3.2,91.0
66463,291,17.6,18.0,18.0,9.1,0.0,1.6,91.0
67363,291,17.582857142857144,18.0,18.0,9.1,0.0,8.0,92.0
68263,291,17.58108108108108,18.0,18.0,8.9,0.0,3.2,91.0
69163,291,17.7,18.0,18.0,8.6,0.0,8.0,92.0
70063,291,17.7,18.0,18.0,8.3,0.0,4.8,93.0
70963,291,17.7,18.0,18.0,8.3,0.0,8.0,94.0
71863,291,17.6875,17.986301369863014,18.0,8.3,0.0,4.8,94.0
72763,291,17.53150684931507,17.81111111111111,18.0,8.3,0.0,4.8,95.0
73663,291,17.369999999999997,17.8,18.0,8.3,0.0,4.8,94.0
74563,291,17.25205479452055,17.8,18.0,8.2,0.0,4.8,94.0
75463,291,17.346666666666668,17.8,18.0,8.2,0.0,3.2,95.0
76363,291,17.582666666666665,17.8,18.0,8.3,0.0,3.2,95.0
77263,291,17.6,17.8,18.0,8.4,0.0,1.6,95.0
78163,291,17.675,17.8,18.0,8.5,0.0,8.0,95.0
79063,291,17.756521739130434,17.84109589041096,18.0,8.6,0.0,1.6,95.0
79963,291,18.031944444444445,18.0,18.0,8.7,0.0,1.6,95.0
80863,291,17.878666666666668,17.91081081081081,18.0,8.7,0.0,4.8,95.0
81763,291,17.67066666666667,17.8,18.0,8.8,0.0,3.2,95.0
82663,291,17.521621621621623,17.8,18.0,8.8,0.0,3.2,96.0
83563,291,17.413333333333334,17.7875,18.0,8.8,0.0,3.2,96.0
84463,291,17.29866666666667,17.513235294117646,17.977941176470587,8.9,0.0,1.6,96.0
85363,291,17.2,17.5,17.580000000000002,8.9,0.0,0.0,96.0
86263,291,17.122972972972974,17.5,17.5,9.0,0.0,3.2,96.0
763,292,17.05135135135135,17.5,17.5,9.1,0.0,8.0,96.0
1663,292,16.993333333333332,17.484,17.5,9.3,0.0,8.0,96.0
2563,292,16.9,17.302702702702703,17.5,9.2,0.0,3.2,95.0
3463,292,16.843243243243244,17.3,17.5,9.1,0.0,4.8,95.0
4363,292,16.8,17.3,17.5,9.2,0.0,3.2,96.0
5263,292,16.706849315068492,17.156,17.36,9.4,0.0,1.6,95.0
6163,292,16.647297297297296,17.192,17.013333333333332,9.4,0.0,0.0,95.0
7063,292,16.6,19.027027027027025,17.054054054054056,9.5,0.0,0.0,95.0
7963,292,16.558666666666667,23.1661971830986,19.612676056338028,9.6,0.0,1.6,95.0
8863,292,16.621333333333332,25.10810810810811,22.22972972972973,9.7,0.0,0.0,94.0
9763,292,16.733783783783785,24.864,24.07333333333333,9.7,0.0,1.6,94.0
10663,292,16.84,26.18108108108108,25.52027027027027,9.4,0.0,3.2,93.0
11563,292,16.94324324324324,26.410958904109588,25.773972602739725,9.2,0.0,4.8,93.0
12463,292,17.025333333333332,26.62112676056337,26.091549295774648,9.1,0.0,3.2,94.0
13363,292,17.1,24.78513513513513,24.385135135135137,9.1,0.0,3.2,94.0
14263,292,17.1,23.028378378378378,21.91216216216216,9.1,0.0,9.7,95.0
15163,292,17.1,21.77466666666667,20.406666666666663,9.3,0.0,0.0,95.0
16063,292,17.074666666666666,20.854054054054053,19.56756756756757,9.4,0.0,0.0,96.0
16963,292,17.0,20.112328767123287,18.97945205479452,9.6,0.0,1.6,96.0
17863,292,16.941333333333333,19.52133333333333,18.506666666666668,9.7,0.0,1.6,96.0
18763,292,16.9,23.3,20.406666666666663,9.8,0.0,3.2,96.0
19663,292,17.04057971014493,36.50454545454546,30.439393939393938,9.9,0.0,3.2,95.0
20563,292,17.645333333333333,42.254666666666665,38.486666666666665,9.9,0.0,0.0,95.0
21463,292,18.61216216216216,40.46388888888889,38.53472222222222,9.8,0.0,3.2,95.0
22363,292,18.618666666666662,35.424,34.45333333333333,9.9,0.0,1.6,95.0
23263,292,18.761333333333333,31.26666666666667,28.346666666666664,10.0,0.0,3.2,95.0
24163,292,18.821917808219176,27.22297297297297,25.114864864864863,10.1,0.0,1.6,95.0
25063,292,19.07391304347826,25.392,24.24,10.1,0.0,0.0,95.0
25963,292,19.62602739726028,24.618666666666662,22.526666666666667,10.2,0.0,1.6,95.0
26863,292,19.65,23.75135135135136,21.68918918918919,10.2,0.0,1.6,95.0
27763,292,19.244,23.11216216216216,20.83783783783784,10.3,0.0,1.6,95.0
28663,292,19.07260273972603,22.48,20.5,10.2,7.0,4.8,95.0
29563,292,18.92533333333333,21.788,20.086666666666662,10.1,11.0,3.2,95.0
30463,292,18.758904109589043,21.19324324324324,20.0,9.9,16.0,1.6,95.0
31363,292,18.620289855072464,20.693150684931503,19.67123287671233,10.0,21.0,1.6,95.0
32263,292,18.46865671641791,20.29014084507042,19.5,10.2,35.0,1.6,96.0
33163,292,18.356338028169013,19.86142857142857,19.442857142857143,10.3,28.0,1.6,96.0
34063,292,18.24,19.615,19.475,10.6,37.0,0.0,96.0
34963,292,18.135135135135137,19.345945945945942,19.00675675675676,10.7,40.0,0.0,96.0
35863,292,19.00135135135136,19.10684931506849,19.095890410958905,11.0,60.0,0.0,96.0
36763,292,20.975675675675674,19.42,19.5,11.1,49.0,0.0,95.0
37663,292,19.905479452054795,19.3,19.12676056338028,11.4,51.0,4.8,95.0
38563,292,19.072,19.3,19.0,11.6,69.0,4.8,94.0
39463,292,18.52133333333333,19.08219178082192,19.0,11.9,79.0,4.8,93.0
40363,292,18.18550724637681,19.0,19.0,12.0,47.0,8.0,92.0
41263,292,17.929333333333332,18.994444444444447,19.0,12.1,83.0,3.2,92.0
42163,292,17.8,18.80588235294117,18.808823529411764,12.2,74.0,1.6,91.0
43063,292,17.784285714285716,18.8,18.8768115942029,12.2,86.0,8.0,91.0
43963,292,17.797260273972604,18.696,18.51333333333333,12.2,97.0,4.8,91.0
44863,292,17.8,18.5,18.5,12.3,148.0,3.2,90.0
45763,292,17.8,18.5,18.5,12.6,120.0,4.8,90.0
46663,292,17.8,18.49189189189189,18.5,12.7,107.0,4.8,90.0
47563,292,17.8,18.316901408450704,18.5,12.7,105.0,3.2,90.0
48463,292,17.8,18.3,18.5,12.8,98.0,3.2,90.0
49363,292,17.8,18.3,18.43478260869565,12.8,114.0,1.6,89.0
50263,292,17.8,20.75,18.73611111111111,13.1,118.0,0.0,90.0
51163,292,17.836111111111112,28.253333333333337,24.74,13.1,105.0,3.2,89.0
52063,292,18.058666666666667,33.126666666666665,29.306666666666665,13.1,100.0,3.2,89.0
52963,292,18.288571428571423,29.175,29.173611111111107,13.1,91.0,3.2,89.0
53863,292,18.43285714285714,34.26571428571428,30.58571428571428,13.1,81.0,0.0,89.0
54763,292,18.871014492753623,47.01641791044776,41.7089552238806,13.0,74.0,3.2,90.0
55663,292,19.291304347826088,47.62533333333333,44.57333333333334,12.9,54.0,1.6,90.0
56563,292,19.657333333333334,45.714666666666666,43.586666666666666,12.8,35.0,3.2,91.0
57463,292,20.05,43.26231884057971,41.57971014492754,12.7,26.0,1.6,91.0
58363,292,20.234246575342464,38.5,38.03472222222222,12.4,23.0,1.6,92.0
59263,292,20.3,34.536986301369865,33.56164383561644,12.1,25.0,0.0,93.0
60163,292,20.3,30.924637681159417,28.20289855072464,11.9,16.0,3.2,93.0
61063,292,20.3,28.415714285714284,25.52857142857143,11.7,12.0,3.2,93.0
61963,292,20.3,26.60285714285714,23.978571428571428,11.6,9.0,3.2,94.0
62863,292,20.259154929577463,25.18513513513513,23.033783783783782,11.5,7.0,1.6,94.0
63763,292,20.176712328767124,24.145945945945947,22.47297297297297,11.4,0.0,3.2,94.0
64663,292,20.084,23.26716417910448,22.0,11.3,0.0,3.2,95.0
65563,292,19.991780821917807,22.58648648648649,21.68918918918919,11.3,0.0,8.0,95.0
66463,292,19.897297297297296,22.208571428571428,21.871428571428574,11.2,0.0,3.2,95.0
67363,292,19.79090909090909,21.729333333333333,21.313333333333333,11.2,0.0,8.0,95.0
68263,292,19.687142857142856,21.415068493150685,21.0,11.2,0.0,8.0,96.0
69163,292,19.6,21.037142857142857,20.77142857142857,11.1,0.0,3.2,96.0
70063,292,19.79692307692308,20.98918918918919,21.0,11.1,0.0,9.7,96.0
70963,292,20.14,21.0,21.0,11.1,0.0,9.7,96.0
71863,292,20.320967741935483,21.0,21.0,11.1,0.0,8.0,96.0
72763,292,20.746774193548383,20.95692307692308,20.892307692307693,11.1,0.0,4.8,96.0
73663,292,20.24558823529412,20.8,20.5,11.1,0.0,8.0,97.0
74563,292,20.122857142857143,20.7955223880597,20.5,11.1,0.0,4.8,97.0
75463,292,20.2,20.535820895522388,20.5,11.1,0.0,4.8,97.0
76363,292,20.2,20.5,20.5,11.1,0.0,9.7,97.0
77263,292,20.2,20.47647058823529,20.5,11.0,0.0,8.0,97.0
78163,292,20.187142857142856,20.45555555555556,20.5,11.0,0.0,8.0,97.0
79063,292,20.228169014084507,20.413513513513514,20.5,11.0,0.0,1.6,97.0
79963,292,20.30294117647059,20.497333333333334,20.5,11.0,0.0,0.0,97.0
80863,292,20.3,20.35833333333333,20.5,11.0,0.0,0.0,97.0
81763,292,20.3,20.3,20.5,11.0,0.0,0.0,97.0
82663,292,20.20405405405405,20.3,20.5,11.0,0.0,0.0,97.0
83563,292,20.154794520547945,20.3,20.49324324324324,11.0,0.0,0.0,97.0
